PORT,VALUE
11287,5
11288,10
11289,6
11290,4
11291,6
11292,9
11293,4
11294,5
11295,9
11296,2
11297,8
11298,8
11299,4
11300,7
11301,12
11302,4
11303,3
11304,4
11305,4
11306,2
11307,7
11308,9
11309,6
11310,4
11311,4
11312,7
11313,9
11314,12
11315,10
11316,10
11317,2
11318,12
11319,15
11320,1
11321,2
11322,6
11323,2
11324,6
11325,14
11326,4
11327,1
11328,7
11329,4
11330,5
11331,10
11332,2
11333,0
11334,7
11335,5
11336,0
11337,6
11338,2
11339,5
11340,6
11341,7
11342,3
11343,8
11344,7
11345,5
11346,5
11347,9
11348,6
11349,7
11350,3
11351,9
11352,3
11353,5
11354,12
11355,7
11356,4
11357,9
11358,3
11359,5
11360,7
11361,8
11362,9
11363,3
11364,13
11365,7
11366,2
11367,18
11368,3
11369,8
11370,12
11371,2
11372,5
11373,10
11374,0
11375,5
11376,8
11377,5
11378,4
11379,7
11380,7
11381,4
11382,4
11383,9
11384,5
11385,8
11386,2
11387,4
11388,6
11389,11
11390,5
11391,10
11392,6
11393,11
11394,3
11395,18
11396,6
11397,6
11398,4
11399,0
11400,10
11401,6
11402,6
11403,4
11404,8
11405,0
11406,2
11407,4
11408,2
11409,4
11410,5
11411,4
11412,1
11413,11
11414,10
11415,1
11416,5
11417,3
11418,6
11419,11
11420,4
11421,8
11422,10
11423,10
11424,2
11425,10
11426,5
11427,7
11428,11
11429,5
11430,5
11431,13
11432,6
11433,3
11434,9
11435,3
11436,4
11437,5
11438,0
11439,7
11440,7
11441,4
11442,6
11443,10
11444,2
11445,1
11446,3
11447,3
11448,3
11449,8
11450,5
11451,3
11452,7
11453,4
11454,2
11455,7
11456,3
11457,7
11458,15
11459,4
11460,10
11461,9
11462,5
11463,3
11464,9
11465,4
11466,0
11467,11
11468,4
11469,7
11470,3
11471,4
11472,4
11473,2
11474,2
11475,4
11476,4
11477,5
11478,4
11479,9
11480,9
11481,5
11482,11
11483,7
11484,5
11485,10
11486,7
11487,5
11488,7
11489,9
11490,2
11491,12
11492,7
11493,8
11494,10
11495,10
11496,1
11497,12
11498,4
11499,6
11500,7
11501,11
11502,4
11503,7
11504,4
11505,4
11506,9
11507,9
11508,3
11509,9
11510,2
11511,4
11512,9
11513,8
11514,4
11515,13
11516,12
11517,9
11518,12
11519,7
11520,14
11521,12
11522,1
11523,5
11524,5
11525,14
11526,9
11527,10
11528,10
11529,7
11530,2
11531,11
11532,5
11533,2
11534,8
11535,2
11536,2
11537,6
11538,9
11539,6
11540,3
11541,2
11542,7
11543,9
11544,9
11545,6
11546,5
11547,4
11548,10
11549,3
11550,4
11551,5
11552,7
11553,8
11554,9
11555,2
11556,11
11557,6
11558,4
11559,10
11560,4
11561,9
11562,4
11563,4
11564,5
11565,7
11566,3
11567,6
11568,8
11569,6
11570,4
11571,6
11572,2
11573,0
11574,5
11575,5
11576,1
11577,6
11578,7
11579,7
11580,7
11581,7
11582,4
11583,7
11584,8
11585,10
11586,9
11587,5
11588,6
11589,9
11590,4
11591,10
11592,6
11593,6
11594,9
11595,14
11596,5
11597,4
11598,13
11599,7
11600,4
11601,11
11602,8
11603,5
11604,15
11605,10
11606,6
11607,9
11608,7
11609,6
11610,6
11611,6
11612,6
11613,5
11614,7
11615,9
11616,2
11617,4
11618,3
11619,10
11620,7
11621,5
11622,7
11623,6
11624,7
11625,3
11626,2
11627,3
11628,5
11629,10
11630,0
11631,10
11632,9
11633,4
11634,7
11635,4
11636,0
11637,8
11638,3
11639,3
11640,6
11641,5
11642,8
11643,6
11644,5
11645,0
11646,6
11647,3
11648,7
11649,4
11650,6
11651,4
11652,6
11653,5
11654,8
11655,0
11656,3
11657,5
11658,0
11659,4
11660,6
11661,4
11662,5
11663,4
11664,2
11665,5
11666,10
11667,7
11668,5
11669,4
11670,5
11671,6
11672,4
11673,9
11674,9
11675,4
11676,11
11677,9
11678,9
11679,5
11680,6
11681,2
11682,3
11683,7
11684,8
11685,6
11686,0
11687,4
11688,8
11689,8
11690,3
11691,7
11692,2
11693,8
11694,7
11695,6
11696,5
11697,3
11698,2
11699,5
11700,4
11701,6
11702,4
11703,7
11704,6
11705,6
11706,6
11707,7
11708,9
11709,12
11710,6
11711,8
11712,6
11713,4
11714,5
11715,5
11716,8
11717,5
11718,1
11719,5
11720,2
11721,5
11722,8
11723,5
11724,5
11725,2
11726,14
11727,6
11728,5
11729,9
11730,2
11731,6
11732,2
11733,3
11734,12
11735,11
11736,8
11737,3
11738,10
11739,8
11740,6
11741,5
11742,9
11743,6
11744,2
11745,12
11746,10
11747,8
11748,5
11749,7
11750,1
11751,7
11752,0
11753,9
11754,5
11755,5
11756,8
11757,4
11758,5
11759,11
11760,1
11761,9
11762,4
11763,6
11764,2
11765,2
11766,9
11767,4
11768,2
11769,4
11770,6
11771,4
11772,3
11773,7
11774,1
11775,8
11776,6
11777,2
11778,7
11779,6
11780,2
11781,5
11782,4
11783,4
11784,1
11785,9
11786,4
11787,4
11788,3
11789,5
11790,3
11791,2
11792,0
11793,6
11794,10
11795,6
11796,6
11797,1
11798,2
11799,4
11800,1
11801,8
11802,6
11803,5
11804,11
11805,10
11806,4
11807,4
11808,6
11809,0
11810,8
11811,6
11812,8
11813,12
11814,3
11815,5
11816,4
11817,6
11818,2
11819,6
11820,2
11821,1
11822,11
11823,3
11824,2
11825,7
11826,3
11827,7
11828,5
11829,4
11830,6
11831,5
11832,5
11833,7
11834,3
11835,4
11836,6
11837,7
11838,8
11839,9
11840,4
11841,2
11842,6
11843,3
11844,7
11845,10
11846,6
11847,4
11848,6
11849,6
11850,6
11851,3
11852,17
11853,6
11854,8
11855,4
11856,2
11857,5
11858,7
11859,14
11860,6
11861,12
11862,12
11863,4
11864,6
11865,7
11866,3
11867,5
11868,4
11869,2
11870,12
11871,1
11872,5
11873,7
11874,0
11875,3
11876,6
11877,7
11878,11
11879,11
11880,4
11881,5
11882,7
11883,8
11884,5
11885,18
11886,6
11887,10
11888,7
11889,9
11890,10
11891,6
11892,2
11893,11
11894,7
11895,3
11896,4
11897,4
11898,3
11899,7
11900,10
11901,7
11902,1
11903,2
11904,5
11905,14
11906,4
11907,2
11908,8
11909,5
11910,7
11911,3
11912,7
11913,5
11914,5
11915,7
11916,10
11917,10
11918,10
11919,10
11920,3
11921,4
11922,2
11923,5
11924,7
11925,11
11926,7
11927,7
11928,9
11929,5
11930,5
11931,4
11932,12
11933,4
11934,5
11935,7
11936,4
11937,7
11938,6
11939,2
11940,5
11941,4
11942,13
11943,6
11944,6
11945,10
11946,4
11947,6
11948,9
11949,1
11950,3
11951,9
11952,7
11953,0
11954,9
11955,5
11956,12
11957,5
11958,8
11959,5
11960,3
11961,4
11962,3
11963,10
11964,6
11965,1
11966,11
11967,6
11968,10
11969,2
11970,7
11971,6
11972,5
11973,6
11974,2
11975,6
11976,6
11977,6
11978,11
11979,20
11980,5
11981,7
11982,6
11983,4
11984,5
11985,5
11986,9
11987,4
11988,10
11989,1
11990,3
11991,8
11992,6
11993,4
11994,15
11995,5
11996,9
11997,11
11998,12
11999,4
12000,12
12001,1
12002,13
12003,11
12004,10
12005,10
12006,6
12007,3
12008,5
12009,5
12010,8
12011,5
12012,8
12013,5
12014,7
12015,7
12016,7
12017,6
12018,4
12019,7
12020,12
12021,9
12022,1
12023,6
12024,7
12025,8
12026,6
12027,4
12028,10
12029,3
12030,5
12031,8
12032,5
12033,11
12034,9
12035,7
12036,8
12037,6
12038,6
12039,5
12040,7
12041,4
12042,8
12043,3
12044,14
12045,13
12046,12
12047,7
12048,11
12049,7
12050,1
12051,8
12052,10
12053,5
12054,9
12055,9
12056,4
12057,10
12058,14
12059,3
12060,11
12061,8
12062,5
12063,8
12064,14
12065,5
12066,3
12067,14
12068,9
12069,6
12070,4
12071,2
12072,14
12073,5
12074,6
12075,11
12076,6
12077,3
12078,6
12079,7
12080,4
12081,9
12082,13
12083,5
12084,11
12085,9
12086,8
12087,9
12088,3
12089,5
12090,8
12091,3
12092,6
12093,6
12094,4
12095,7
12096,4
12097,7
12098,8
12099,13
12100,10
12101,4
12102,5
12103,5
12104,9
12105,4
12106,3
12107,5
12108,7
12109,10
12110,6
12111,0
12112,8
12113,6
12114,6
12115,14
12116,9
12117,9
12118,6
12119,8
12120,8
12121,10
12122,6
12123,7
12124,8
12125,7
12126,12
12127,0
12128,7
12129,7
12130,2
12131,8
12132,2
12133,4
12134,7
12135,5
12136,6
12137,8
12138,3
12139,6
12140,7
12141,1
12142,2
12143,11
12144,5
12145,6
12146,10
12147,9
12148,3
12149,5
12150,6
12151,4
12152,5
12153,4
12154,9
12155,4
12156,4
12157,6
12158,4
12159,6
12160,8
12161,11
12162,7
12163,8
12164,8
12165,16
12166,9
12167,5
12168,4
12169,9
12170,11
12171,5
12172,11
12173,9
12174,8
12175,10
12176,4
12177,5
12178,7
12179,4
12180,3
12181,5
12182,4
12183,2
12184,7
12185,9
12186,8
12187,6
12188,6
12189,5
12190,6
12191,3
12192,4
12193,7
12194,11
12195,14
12196,11
12197,6
12198,15
12199,8
12200,7
12201,5
12202,11
12203,6
12204,14
12205,5
12206,10
12207,11
12208,9
12209,5
12210,9
12211,6
12212,6
12213,12
12214,6
12215,12
12216,17
12217,3
12218,9
12219,8
12220,7
12221,7
12222,5
12223,7
12224,14
12225,5
12226,10
12227,2
12228,5
12229,6
12230,5
12231,3
12232,5
12233,7
12234,17
12235,4
12236,4
12237,9
12238,5
12239,12
12240,3
12241,5
12242,6
12243,2
12244,6
12245,5
12246,1
12247,14
12248,7
12249,5
12250,10
12251,10
12252,8
12253,3
12254,8
12255,0
12256,5
12257,9
12258,4
12259,2
12260,7
12261,4
12262,2
12263,5
12264,3
12265,2
12266,5
12267,7
12268,6
12269,6
12270,3
12271,1
12272,8
12273,5
12274,0
12275,10
12276,8
12277,8
12278,10
12279,2
12280,6
12281,6
12282,3
12283,6
12284,2
12285,5
12286,4
12287,5
12288,3
12289,5
12290,7
12291,1
12292,6
12293,4
12294,2
12295,5
12296,7
12297,5
12298,6
12299,7
12300,2
12301,7
12302,9
12303,4
12304,6
12305,6
12306,2
12307,3
12308,1
12309,3
12310,2
12311,6
12312,2
12313,0
12314,2
12315,2
12316,0
12317,4
12318,5
12319,5
12320,3
12321,2
12322,9
12323,6
12324,0
12325,11
12326,2
12327,0
12328,12
12329,0
12330,6
12331,16
12332,2
12333,2
12334,8
12335,7
12336,6
12337,9
12338,7
12339,5
12340,4
12341,8
12342,4
12343,4
12344,5
12345,5
12346,8
12347,9
12348,0
12349,6
12350,2
12351,0
12352,8
12353,2
12354,5
12355,2
12356,8
12357,3
12358,4
12359,3
12360,3
12361,10
12362,6
12363,9
12364,9
12365,10
12366,6
12367,9
12368,4
12369,12
12370,9
12371,10
12372,9
12373,1
12374,15
12375,6
12376,4
12377,8
12378,5
12379,10
12380,9
12381,6
12382,5
12383,10
12384,8
12385,10
12386,6
12387,12
12388,5
12389,11
12390,7
12391,9
12392,5
12393,14
12394,8
12395,10
12396,6
12397,18
12398,8
12399,10
12400,8
12401,7
12402,4
12403,5
12404,5
12405,6
12406,0
12407,8
12408,11
12409,8
12410,6
12411,6
12412,16
12413,10
12414,5
12415,4
12416,11
12417,9
12418,6
12419,11
12420,3
12421,10
12422,5
12423,6
12424,6
12425,2
12426,2
12427,3
12428,7
12429,5
12430,4
12431,8
12432,8
12433,0
12434,9
12435,7
12436,5
12437,3
12438,5
12439,6
12440,9
12441,6
12442,7
12443,4
12444,8
12445,3
12446,5
12447,5
12448,7
12449,9
12450,7
12451,6
12452,7
12453,7
12454,11
12455,3
12456,4
12457,16
12458,3
12459,1
12460,12
12461,2
12462,3
12463,2
12464,3
12465,0
12466,5
12467,11
12468,7
12469,2
12470,9
12471,6
12472,2
12473,11
12474,4
12475,8
12476,7
12477,4
12478,13
12479,7
12480,8
12481,12
12482,10
12483,8
12484,10
12485,11
12486,6
12487,12
12488,13
12489,5
12490,14
12491,11
12492,5
12493,6
12494,11
12495,3
12496,8
12497,12
12498,4
12499,10
12500,9
12501,2
12502,1
12503,4
12504,5
12505,6
12506,6
12507,1
12508,4
12509,5
12510,6
12511,4
12512,2
12513,4
12514,4
12515,8
12516,7
12517,9
12518,5
12519,8
12520,5
12521,4
12522,13
12523,4
12524,6
12525,10
12526,4
12527,13
12528,8
12529,5
12530,7
12531,10
12532,7
12533,4
12534,8
12535,4
12536,11
12537,3
12538,10
12539,7
12540,4
12541,13
12542,4
12543,10
12544,9
12545,4
12546,13
12547,9
12548,9
12549,9
12550,5
12551,3
12552,5
12553,3
12554,13
12555,5
12556,12
12557,6
12558,9
12559,9
12560,2
12561,2
12562,6
12563,3
12564,7
12565,10
12566,8
12567,7
12568,8
12569,9
12570,5
12571,5
12572,9
12573,4
12574,1
12575,6
12576,7
12577,0
12578,5
12579,7
12580,10
12581,3
12582,11
12583,10
12584,6
12585,13
12586,5
12587,7
12588,2
12589,5
12590,5
12591,4
12592,7
12593,7
12594,6
12595,5
12596,9
12597,11
12598,8
12599,8
12600,6
12601,5
12602,10
12603,10
12604,2
12605,8
12606,8
12607,6
12608,9
12609,2
12610,2
12611,3
12612,4
12613,10
12614,9
12615,4
12616,3
12617,4
12618,5
12619,6
12620,8
12621,3
12622,5
12623,6
12624,3
12625,3
12626,9
12627,6
12628,3
12629,12
12630,10
12631,7
12632,4
12633,4
12634,6
12635,10
12636,2
12637,5
12638,13
12639,3
12640,6
12641,7
12642,3
12643,3
12644,12
12645,3
12646,7
12647,6
12648,4
12649,4
12650,6
12651,3
12652,5
12653,2
12654,9
12655,5
12656,9
12657,5
12658,7
12659,10
12660,3
12661,2
12662,4
12663,7
12664,4
12665,6
12666,2
12667,3
12668,5
12669,5
12670,7
12671,4
12672,0
12673,3
12674,4
12675,7
12676,3
12677,8
12678,5
12679,5
12680,12
12681,1
12682,7
12683,10
12684,7
12685,5
12686,8
12687,2
12688,8
12689,4
12690,5
12691,2
12692,7
12693,6
12694,2
12695,10
12696,5
12697,6
12698,5
12699,8
12700,4
12701,1
12702,10
12703,3
12704,5
12705,6
12706,7
12707,9
12708,9
12709,16
12710,7
12711,3
12712,3
12713,6
12714,3
12715,7
12716,8
12717,5
12718,5
12719,6
12720,13
12721,3
12722,6
12723,7
12724,7
12725,5
12726,9
12727,9
12728,3
12729,6
12730,11
12731,4
12732,6
12733,8
12734,5
12735,1
12736,5
12737,10
12738,4
12739,6
12740,5
12741,8
12742,9
12743,3
12744,7
12745,4
12746,0
12747,4
12748,3
12749,5
12750,10
12751,8
12752,4
12753,0
12754,3
12755,1
12756,9
12757,6
12758,4
12759,8
12760,3
12761,3
12762,9
12763,7
12764,4
12765,9
12766,7
12767,4
12768,5
12769,4
12770,2
12771,4
12772,4
12773,3
12774,3
12775,6
12776,9
12777,9
12778,6
12779,8
12780,5
12781,8
12782,5
12783,8
12784,10
12785,7
12786,10
12787,4
12788,2
12789,10
12790,3
12791,12
12792,4
12793,6
12794,12
12795,3
12796,5
12797,12
12798,2
12799,4
12800,8
12801,2
12802,8
12803,11
12804,5
12805,3
12806,6
12807,9
12808,10
12809,5
12810,3
12811,2
12812,7
12813,1
12814,2
12815,7
12816,6
12817,2
12818,10
12819,6
12820,13
12821,5
12822,6
12823,2
12824,4
12825,8
12826,5
12827,6
12828,8
12829,3
12830,10
12831,6
12832,4
12833,7
12834,6
12835,5
12836,5
12837,12
12838,2
12839,5
12840,4
12841,3
12842,7
12843,5
12844,4
12845,4
12846,7
12847,5
12848,5
12849,5
12850,2
12851,6
12852,7
12853,2
12854,4
12855,3
12856,4
12857,6
12858,6
12859,3
12860,7
12861,5
12862,4
12863,3
12864,4
12865,0
12866,7
12867,5
12868,2
12869,8
12870,9
12871,3
12872,4
12873,3
12874,2
12875,4
12876,10
12877,6
12878,2
12879,9
12880,4
12881,4
12882,10
12883,2
12884,5
12885,10
12886,4
12887,4
12888,3
12889,2
12890,6
12891,6
12892,5
12893,6
12894,3
12895,4
12896,6
12897,0
12898,4
12899,9
12900,6
12901,3
12902,8
12903,1
12904,2
12905,3
12906,1
12907,10
12908,10
12909,3
12910,7
12911,4
12912,4
12913,5
12914,7
12915,5
12916,4
12917,0
12918,12
12919,6
12920,4
12921,1
12922,15
12923,1
12924,4
12925,4
12926,10
12927,10
12928,4
12929,6
12930,4
12931,2
12932,7
12933,6
12934,1
12935,8
12936,6
12937,5
12938,8
12939,4
12940,3
12941,6
12942,8
12943,3
12944,5
12945,5
12946,7
12947,6
12948,5
12949,3
12950,8
12951,2
12952,3
12953,9
12954,9
12955,2
12956,2
12957,3
12958,6
12959,4
12960,9
12961,3
12962,2
12963,6
12964,5
12965,6
12966,8
12967,6
12968,0
12969,7
12970,4
12971,0
12972,10
12973,2
12974,2
12975,8
12976,6
12977,4
12978,11
12979,7
12980,2
12981,9
12982,9
12983,6
12984,2
12985,8
12986,2
12987,10
12988,6
12989,6
12990,7
12991,11
12992,8
12993,12
12994,6
12995,7
12996,13
12997,6
12998,10
12999,4
13000,10
13001,4
13002,0
13003,9
13004,5
13005,8
13006,6
13007,3
13008,10
13009,5
13010,0
13011,7
13012,0
13013,12
13014,6
13015,5
13016,3
13017,4
13018,3
13019,3
13020,2
13021,10
13022,7
13023,5
13024,8
13025,3
13026,0
13027,6
13028,5
13029,6
13030,3
13031,9
13032,4
13033,10
13034,5
13035,12
13036,7
13037,8
13038,7
13039,8
13040,6
13041,10
13042,7
13043,6
13044,11
13045,4
13046,3
13047,2
13048,3
13049,0
13050,0
13051,12
13052,5
13053,3
13054,6
13055,2
13056,5
13057,4
13058,9
13059,9
13060,3
13061,12
13062,9
13063,6
13064,9
13065,6
13066,14
13067,5
13068,8
13069,4
13070,9
13071,3
13072,6
13073,6
13074,2
13075,6
13076,4
13077,6
13078,8
13079,6
13080,6
13081,8
13082,4
13083,2
13084,7
13085,7
13086,2
13087,6
13088,6
13089,8
13090,6
13091,4
13092,10
13093,3
13094,1
13095,3
13096,10
13097,3
13098,6
13099,12
13100,7
13101,1
13102,8
13103,7
13104,3
13105,12
13106,19
13107,7
13108,8
13109,11
13110,1
13111,0
13112,9
13113,3
13114,5
13115,6
13116,12
13117,3
13118,15
13119,8
13120,4
13121,13
13122,8
13123,4
13124,12
13125,6
13126,11
13127,7
13128,5
13129,2
13130,7
13131,5
13132,9
13133,5
13134,10
13135,6
13136,7
13137,6
13138,10
13139,1
13140,5
13141,8
13142,6
13143,7
13144,12
13145,6
13146,0
13147,2
13148,1
13149,2
13150,7
13151,3
13152,6
13153,2
13154,8
13155,7
13156,6
13157,2
13158,2
13159,5
13160,8
13161,1
13162,0
13163,6
13164,9
13165,5
13166,7
13167,2
13168,2
13169,5
13170,7
13171,8
13172,7
13173,13
13174,5
13175,14
13176,5
13177,2
13178,5
13179,3
13180,2
13181,6
13182,5
13183,3
13184,6
13185,4
13186,4
13187,2
13188,5
13189,3
13190,2
13191,2
13192,5
13193,2
13194,6
13195,3
13196,8
13197,9
13198,6
13199,5
13200,1
13201,16
13202,4
13203,0
13204,10
13205,10
13206,4
13207,17
13208,5
13209,12
13210,4
13211,13
13212,8
13213,4
13214,7
13215,4
13216,7
13217,7
13218,3
13219,5
13220,5
13221,6
13222,7
13223,9
13224,5
13225,5
13226,4
13227,3
13228,0
13229,13
13230,5
13231,7
13232,7
13233,8
13234,6
13235,0
13236,6
13237,10
13238,6
13239,13
13240,6
13241,3
13242,7
13243,4
13244,9
13245,2
13246,13
13247,4
13248,10
13249,5
13250,0
13251,3
13252,10
13253,7
13254,4
13255,8
13256,10
13257,4
13258,11
13259,0
13260,2
13261,4
13262,7
13263,3
13264,7
13265,2
13266,9
13267,4
13268,2
13269,8
13270,3
13271,2
13272,7
13273,6
13274,8
13275,4
13276,2
13277,2
13278,0
13279,5
13280,6
13281,11
13282,12
13283,6
13284,11
13285,8
13286,9
13287,7
13288,10
13289,7
13290,15
13291,6
13292,1
13293,6
13294,3
13295,11
13296,7
13297,5
13298,7
13299,5
13300,1
13301,17
13302,7
13303,4
13304,9
13305,3
13306,13
13307,2
13308,4
13309,2
13310,3
13311,8
13312,5
13313,6
13314,11
13315,3
13316,11
13317,12
13318,6
13319,13
13320,5
13321,4
13322,9
13323,3
13324,11
13325,8
13326,3
13327,18
13328,7
13329,6
13330,5
13331,13
13332,4
13333,2
13334,2
13335,5
13336,3
13337,3
13338,5
13339,3
13340,4
13341,3
13342,4
13343,5
13344,3
13345,4
13346,0
13347,6
13348,2
13349,7
13350,2
13351,9
13352,4
13353,4
13354,6
13355,11
13356,1
13357,9
13358,6
13359,5
13360,4
13361,7
13362,14
13363,9
13364,5
13365,2
13366,3
13367,8
13368,2
13369,7
13370,2
13371,1
13372,4
13373,6
13374,2
13375,2
13376,8
13377,3
13378,2
13379,14
13380,2
13381,5
13382,3
13383,7
13384,2
13385,5
13386,1
13387,1
13388,5
13389,2
13390,4
13391,2
13392,5
13393,9
13394,7
13395,1
13396,9
13397,8
13398,2
13399,15
13400,10
13401,11
13402,10
13403,5
13404,7
13405,13
13406,5
13407,6
13408,4
13409,8
13410,2
13411,11
13412,0
13413,2
13414,6
13415,0
13416,6
13417,2
13418,3
13419,2
13420,2
13421,6
13422,8
13423,1
13424,0
13425,7
13426,3
13427,3
13428,9
13429,8
13430,5
13431,7
13432,8
13433,3
13434,15
13435,6
13436,2
13437,3
13438,3
13439,4
13440,9
13441,4
13442,5
13443,6
13444,2
13445,3
13446,11
13447,2
13448,5
13449,10
13450,2
13451,4
13452,7
13453,9
13454,7
13455,7
13456,3
13457,3
13458,7
13459,8
13460,10
13461,6
13462,5
13463,4
13464,2
13465,7
13466,5
13467,3
13468,4
13469,7
13470,4
13471,5
13472,3
13473,6
13474,2
13475,1
13476,2
13477,4
13478,4
13479,9
13480,3
13481,3
13482,10
13483,2
13484,2
13485,3
13486,2
13487,8
13488,9
13489,8
13490,6
13491,2
13492,5
13493,3
13494,7
13495,1
13496,4
13497,8
13498,3
13499,5
13500,2
13501,2
13502,3
13503,2
13504,5
13505,2
13506,3
13507,5
13508,4
13509,2
13510,2
13511,7
13512,8
13513,3
13514,6
13515,8
13516,12
13517,8
13518,0
13519,6
13520,2
13521,3
13522,5
13523,8
13524,3
13525,12
13526,2
13527,4
13528,4
13529,7
13530,3
13531,9
13532,10
13533,7
13534,5
13535,4
13536,0
13537,3
13538,3
13539,1
13540,7
13541,12
13542,5
13543,11
13544,5
13545,5
13546,2
13547,5
13548,3
13549,7
13550,10
13551,7
13552,5
13553,5
13554,5
13555,9
13556,12
13557,1
13558,8
13559,13
13560,3
13561,4
13562,2
13563,7
13564,3
13565,9
13566,3
13567,12
13568,12
13569,14
13570,4
13571,9
13572,5
13573,5
13574,12
13575,4
13576,5
13577,5
13578,3
13579,2
13580,8
13581,2
13582,4
13583,1
13584,3
13585,7
13586,9
13587,2
13588,9
13589,4
13590,6
13591,2
13592,7
13593,6
13594,8
13595,7
13596,1
13597,12
13598,2
13599,4
13600,6
13601,8
13602,4
13603,4
13604,6
13605,3
13606,1
13607,4
13608,6
13609,2
13610,13
13611,10
13612,7
13613,3
13614,13
13615,6
13616,4
13617,4
13618,6
13619,4
13620,9
13621,3
13622,6
13623,5
13624,2
13625,7
13626,4
13627,5
13628,3
13629,5
13630,0
13631,8
13632,1
13633,2
13634,5
13635,0
13636,4
13637,2
13638,1
13639,3
13640,4
13641,1
13642,0
13643,4
13644,2
13645,3
13646,10
13647,1
13648,0
13649,5
13650,5
13651,3
13652,6
13653,12
13654,1
13655,3
13656,6
13657,0
13658,4
13659,8
13660,3
13661,0
13662,13
13663,5
13664,6
13665,3
13666,0
13667,3
13668,2
13669,8
13670,3
13671,4
13672,3
13673,2
13674,4
13675,6
13676,3
13677,7
13678,8
13679,6
13680,7
13681,4
13682,4
13683,5
13684,7
13685,5
13686,2
13687,4
13688,17
13689,2
13690,9
13691,0
13692,2
13693,4
13694,3
13695,6
13696,4
13697,6
13698,2
13699,6
13700,3
13701,6
13702,8
13703,3
13704,7
13705,2
13706,3
13707,9
13708,2
13709,4
13710,6
13711,4
13712,6
13713,10
13714,3
13715,4
13716,7
13717,1
13718,5
13719,2
13720,5
13721,5
13722,3
13723,6
13724,2
13725,5
13726,11
13727,8
13728,11
13729,7
13730,11
13731,5
13732,5
13733,7
13734,4
13735,10
13736,14
13737,5
13738,11
13739,7
13740,9
13741,4
13742,5
13743,5
13744,5
13745,11
13746,5
13747,4
13748,3
13749,2
13750,3
13751,8
13752,4
13753,9
13754,13
13755,9
13756,9
13757,9
13758,4
13759,5
13760,2
13761,9
13762,7
13763,8
13764,6
13765,2
13766,8
13767,4
13768,2
13769,5
13770,5
13771,4
13772,4
13773,1
13774,6
13775,2
13776,0
13777,6
13778,1
13779,1
13780,3
13781,1
13782,4
13783,6
13784,2
13785,3
13786,2
13787,5
13788,4
13789,3
13790,2
13791,3
13792,3
13793,0
13794,2
13795,6
13796,4
13797,3
13798,5
13799,0
13800,4
13801,4
13802,4
13803,3
13804,9
13805,3
13806,3
13807,3
13808,2
13809,3
13810,0
13811,4
13812,5
13813,7
13814,4
13815,2
13816,4
13817,2
13818,4
13819,5
13820,3
13821,4
13822,11
13823,6
13824,8
13825,3
13826,2
13827,9
13828,4
13829,7
13830,12
13831,4
13832,8
13833,5
13834,2
13835,2
13836,3
13837,5
13838,2
13839,4
13840,6
13841,8
13842,6
13843,0
13844,4
13845,4
13846,3
13847,10
13848,6
13849,14
13850,5
13851,10
13852,2
13853,9
13854,4
13855,9
13856,4
13857,7
13858,3
13859,3
13860,7
13861,3
13862,10
13863,10
13864,6
13865,8
13866,10
13867,4
13868,6
13869,6
13870,6
13871,1
13872,13
13873,2
13874,3
13875,1
13876,3
13877,0
13878,4
13879,1
13880,2
13881,12
13882,3
13883,12
13884,11
13885,1
13886,4
13887,5
13888,8
13889,5
13890,1
13891,4
13892,4
13893,7
13894,8
13895,4
13896,5
13897,3
13898,7
13899,12
13900,3
13901,4
13902,2
13903,7
13904,5
13905,3
13906,8
13907,3
13908,8
13909,5
13910,9
13911,2
13912,6
13913,6
13914,3
13915,11
13916,4
13917,7
13918,8
13919,3
13920,5
13921,10
13922,1
13923,10
13924,6
13925,3
13926,8
13927,20
13928,3
13929,9
13930,5
13931,8
13932,9
13933,13
13934,8
13935,4
13936,4
13937,8
13938,2
13939,5
13940,5
13941,5
13942,9
13943,4
13944,8
13945,5
13946,9
13947,4
13948,4
13949,3
13950,3
13951,2
13952,2
13953,7
13954,7
13955,8
13956,0
13957,6
13958,3
13959,2
13960,7
13961,4
13962,2
13963,7
13964,2
13965,0
13966,6
13967,2
13968,8
13969,5
13970,5
13971,8
13972,3
13973,8
13974,6
13975,6
13976,4
13977,4
13978,4
13979,9
13980,6
13981,4
13982,3
13983,6
13984,9
13985,3
13986,4
13987,9
13988,8
13989,6
13990,3
13991,11
13992,8
13993,6
13994,7
13995,2
13996,8
13997,9
13998,5
13999,6
14000,4
14001,9
14002,8
14003,2
14004,0
14005,8
14006,1
14007,8
14008,1
14009,8
14010,4
14011,0
14012,3
14013,7
14014,2
14015,4
14016,4
14017,5
14018,8
14019,2
14020,14
14021,5
14022,10
14023,4
14024,4
14025,1
14026,9
14027,6
14028,8
14029,5
14030,8
14031,2
14032,5
14033,4
14034,2
14035,7
14036,9
14037,4
14038,2
14039,8
14040,1
14041,8
14042,7
14043,2
14044,2
14045,6
14046,5
14047,3
14048,2
14049,6
14050,5
14051,6
14052,6
14053,7
14054,10
14055,8
14056,6
14057,6
14058,3
14059,2
14060,0
14061,9
14062,0
14063,6
14064,3
14065,3
14066,2
14067,0
14068,0
14069,5
14070,8
14071,0
14072,7
14073,7
14074,1
14075,5
14076,10
14077,1
14078,4
14079,8
14080,4
14081,7
14082,10
14083,0
14084,5
